yelp_id,category_name
pA5mREfX_zGgKNTA6baPRg,cafes
6pPACPuuC5roVFUxWlAWxw,brasseries
6pPACPuuC5roVFUxWlAWxw,pubs
ns--M7RF9qxnt0UY0INc1A,greek
ns--M7RF9qxnt0UY0INc1A,fast food
b6FtVVaMblRbGW3aWmdr_Q,coffee & tea
_qqJuagdIwlzzqKJwTZCEw,argentine
_qqJuagdIwlzzqKJwTZCEw,sandwiches
d1Xd5mHUplDJyOVPPVhTiA,chilean
xI5ccMMe-BHRqbZu_4_K0w,pizza
xI5ccMMe-BHRqbZu_4_K0w,beer bar
P2GrKc7rEj0LERSjQndFrA,landmarks & historical buildings
P2GrKc7rEj0LERSjQndFrA,museums
fI4E56IcZDMM4do_hJq9pw,french
WdhB4KGi6BX5yUg5tSxcPw,mexican
Jf6EVnDHQCccPU7Rb_EuVQ,chilean
nD0SDE0k1cHkfAHF0HmYZg,peruvian
nD0SDE0k1cHkfAHF0HmYZg,rotisserie chicken
KYQntVMsX9LsKT3G9BwbTg,brasseries
v16m_zVtEJOYXNjlGdmlYA,dive bars
Jb72NI9OODoRBeHavmFTlw,museums
1nPzEaO9tbVYqzfMBMnLRg,greek
HyWYk4XsojI1queIzkH0XQ,museums
Lei8ZRloRHORZ392cC5idA,tapas bars
Lei8ZRloRHORZ392cC5idA,bars
sB9BU9QPHcYxZoDd5hFORw,pubs
sNCdvIpnMiKJkTFG5boTTA,irish
sNCdvIpnMiKJkTFG5boTTA,irish pub
lTBb6nqH70Cvi7XVBrHifg,brasseries
lTBb6nqH70Cvi7XVBrHifg,pubs
35uoZtWCxDyTjXeKgP7rTA,cocktail bars
35uoZtWCxDyTjXeKgP7rTA,pubs
7UGx2UmRCCeTz7sDOhA8Vg,restaurants
7UGx2UmRCCeTz7sDOhA8Vg,bars
j6WsOFqJCT2yo8w_Lhqobw,cocktail bars
PowTq2WYJZ0-b8vgkBQF6g,bike repair/maintenance
PowTq2WYJZ0-b8vgkBQF6g,coffee roasteries
PowTq2WYJZ0-b8vgkBQF6g,bikes
g2eqV2FABWtZA1jZa9X5dg,salad
g2eqV2FABWtZA1jZa9X5dg,sandwiches
Nv5IDPstWB7Z7Zf8qKkFHw,thai
Qoa_v2hT4PV-N-DG8krXnA,bars
qUITKSn4S8HJ7UAOFu8Elw,pizza
qUITKSn4S8HJ7UAOFu8Elw,italian
09XfKLTkHeukEBknM8B_dA,peruvian
09XfKLTkHeukEBknM8B_dA,chinese
7GCqpnIhNTeBQpY43vxaqg,cafes
7GCqpnIhNTeBQpY43vxaqg,breakfast & brunch
4SQ-9_ggQmaeGFa1H0BCGw,international
PKRRiEtpATqPVskg6yCgsQ,pizza
pZz3lKlq1wwgCseWAnTcjg,local flavor
puTlunUPI_w8XU8l9VqHeg,peruvian
MNR4ci77afdKhdpCHHg5Qg,sandwiches
tpzqBHKEQ-98JXfKICKpWg,tea rooms
lt5Q5zzhYJzWb6lBkoFOyw,mediterranean
rqPRiEa3mZ70pYrZQ7OfcQ,french
rqPRiEa3mZ70pYrZQ7OfcQ,spanish
rqPRiEa3mZ70pYrZQ7OfcQ,catalan
xe5hcp0WKUjLkNeovhIeuA,peruvian
37abvO0H2Fu4B_Q5oO5FCw,arabic
37abvO0H2Fu4B_Q5oO5FCw,buffets
aXOyG3EYuPTpDjRYSDwzlQ,sandwiches
aXOyG3EYuPTpDjRYSDwzlQ,cafes
HRxlOPnO1Ohv9vlHOS3Xdw,coffee & tea
yU_slotYEk-b4dUeZSKxAA,chilean
tngaxn3m8E6M610CMQLbOA,spanish
8FLcpThg0Jnk6X2m3MTvWg,cafes
EG1MtnU1CapiqemCj9gPDg,barbeque
S7Z-qMzGw7oXO-cmfIyq9g,desserts
S7Z-qMzGw7oXO-cmfIyq9g,tea rooms
S7Z-qMzGw7oXO-cmfIyq9g,bakeries
88_aPaTRoVFyPTp4wTEBUg,bars
88_aPaTRoVFyPTp4wTEBUg,burgers
eYuRVlGN7jyRlILyV4RMSg,peruvian
IEjNQe2y4JSsU3tmzzgGnA,sandwiches
n6Jf_kTbmLzasjnRlmgu9w,bakeries
n6Jf_kTbmLzasjnRlmgu9w,desserts
n6Jf_kTbmLzasjnRlmgu9w,italian
YVIcLYDf0IUa5LN9i5J0sg,restaurants
9exXZZTexXyqNeMLm32-qg,tapas/small plates
9exXZZTexXyqNeMLm32-qg,tapas bars
HKSfiNXjJTSYnZV1Kp-cYw,indian
UT3koXu7r6g4kWMcB9CPqA,taiwanese
_8tBXpRH7wpyiOwml4QNIg,bars
dMwpmfRXKvGnCSZYi2rwtg,japanese
WYakclpcD2ufDJd21Ks8fw,middle eastern
WYakclpcD2ufDJd21Ks8fw,kebab
TuHw5-5UzP4Mz9T9_GRGHg,breakfast & brunch
TuHw5-5UzP4Mz9T9_GRGHg,cafes
7PLZuFl_VQeGCKXpiHLxgw,pizza
aYxBUXZaj7pgng1QuXMJnA,peruvian
__RlYnEVMKYx1cAcdoQqRA,arabic
__RlYnEVMKYx1cAcdoQqRA,middle eastern
XQxEWlUFQCWuBMS4y-1iuQ,pizza
5Ah8RygUXoduG8GCZFp7ZQ,fast food
js-NY4qcszMvdjlS9xkyrQ,ice cream & frozen yogurt
UkvmN-cNAONSdoLqdm1NYA,coffee & tea
JM7JEcjgzXie2XAOm7zxIQ,breakfast & brunch
JM7JEcjgzXie2XAOm7zxIQ,coffee & tea
JM7JEcjgzXie2XAOm7zxIQ,cafes
h6m-i_NzIJFPExWOLfw0Eg,bars
uohKmZ4iaGxu_eYb38A7YQ,zoos
okoaXSzSB_NhrmY7hImrKw,salad
pb9jh7evkgrIcF2OF_xlVQ,cafeteria
pb9jh7evkgrIcF2OF_xlVQ,tabletop games
0Px4zLZpheM7YmE4GyU5Lw,peruvian
D7aZ9ZGpnyObEawvMsXi_A,chilean
LitwhQ4cTwY3vZGNn90raw,desserts
LitwhQ4cTwY3vZGNn90raw,coffee & tea
LitwhQ4cTwY3vZGNn90raw,chocolatiers & shops
-SHytl9X7uIeUbFNDlbNtw,coffee & tea
-SHytl9X7uIeUbFNDlbNtw,coffee roasteries
uAlOeC_dLwEwKURAn3PnoQ,sandwiches
lqR5TgQMbx7jN6WwyY-IKQ,japanese
lqR5TgQMbx7jN6WwyY-IKQ,sushi bars
-NXGykVjnukAvP5As-LEIA,yelp events
dlC_zY2oDCgV54QTAP3Ztw,latin american
1evG5EDMSxkaCBJ4osbb-g,signature cuisine
1evG5EDMSxkaCBJ4osbb-g,chilean
1ym1IIWmg_XnP3NimUOiyw,sandwiches
lnSQxFO41KJmXksQzkvzbQ,sandwiches
LKTRVd3742fH4HZMoQw2bA,asian fusion
a20FENQv5B59sCDSd8dkVw,chinese
a20FENQv5B59sCDSd8dkVw,wok
-00_eG7huro3ki2QN-wvWA,breakfast & brunch
-00_eG7huro3ki2QN-wvWA,waffles
-00_eG7huro3ki2QN-wvWA,creperies
Ukf8gzhhBaQU9FOGm7XriQ,coffee & tea
oz1P0D0frNjAZ83stlL1rA,seafood
oz1P0D0frNjAZ83stlL1rA,latin american
oz1P0D0frNjAZ83stlL1rA,american
UV24IsNtNyM6_CQ84gJjOQ,steakhouses
UV24IsNtNyM6_CQ84gJjOQ,argentine
JyLGEalMw2kqjH6WveEk5A,coffee & tea
JyLGEalMw2kqjH6WveEk5A,breakfast & brunch
xEkm7WHUkH4S9E5a9w7Wsg,coffee & tea
PS7Y3zRGs4xh1GGyZKm_Nw,german
t0SOl3Z4akZ0usQLosOlWw,coffee & tea
wPJ6N7WN3plKaB0YYUUElg,asian fusion
1lcKk7SVUKinuip28e2G6w,ice cream & frozen yogurt
1lcKk7SVUKinuip28e2G6w,coffee & tea
SnpIj2jPdp4qvb_gXjGj-g,sushi bars
SnpIj2jPdp4qvb_gXjGj-g,nikkei
A2M79ed6a9m9p99fWyKz8w,american
pSc7K1DtQ_1lYmpNBsLvfQ,burgers
pSc7K1DtQ_1lYmpNBsLvfQ,salad
HDK6QCV1e3iVc5BuPqaneQ,ice cream & frozen yogurt
wfB25whweKwMLQmfWW3gKQ,tea rooms
scm8nz-a4JlLus1L6EbT-Q,thai
WStc_dmykIjJ_-0sLnFvnA,american
WStc_dmykIjJ_-0sLnFvnA,sports bars
WStc_dmykIjJ_-0sLnFvnA,burgers
owjHlR8QDyP1umNSCYujeg,american
8pBXn2J2sdxypBUjIUACGA,tex-mex
5wosBhTlHhill5nIMeBYaA,sushi bars
JOcWw6Ux91uP0uwI37awvQ,american
YdV9jX9m4CUToUuZXh3v_A,sushi bars
dP4oYbTgnBHf_ZfS9n0jXQ,beer bar
mzCPc9pnafMtPSzvH9O6vg,cafes
mzCPc9pnafMtPSzvH9O6vg,salad
mzCPc9pnafMtPSzvH9O6vg,bagels
z1bkflnb8VFYznf0AKpOHg,cafes
h_f-CQof1y53WFUwlU9zAg,bakeries
h_f-CQof1y53WFUwlU9zAg,coffee & tea
h_f-CQof1y53WFUwlU9zAg,desserts
8AGNOR_7x4DilC9Bdh_49w,pizza
8AGNOR_7x4DilC9Bdh_49w,sandwiches
PiO0A-NzFTPMOpodH_DsEA,bakeries
PiO0A-NzFTPMOpodH_DsEA,desserts
PiO0A-NzFTPMOpodH_DsEA,sandwiches
R3TwSiqcKsBAz6iXUh8LuQ,brasseries
23Mh0BsyoPiSj5IgLE0y-A,chilean
lr9kntd6OpxfqF2DivIqpQ,tapas/small plates
lr9kntd6OpxfqF2DivIqpQ,spanish
lr9kntd6OpxfqF2DivIqpQ,bars
XRZRqVH-HufV6cfFmMyztw,burgers
XRZRqVH-HufV6cfFmMyztw,fast food
hDIxAKdMdNMOklwjosNjZQ,japanese
b2_V--_VkuFK7K5kG-P4Yw,pizza
b2_V--_VkuFK7K5kG-P4Yw,empanadas
kPIXb_Tb1H5ye2-z-JE8HQ,chinese
_2c5tIfoy874R7zlLb0Pqg,japanese
B-iusD0sLqK4f2MSj_2FUQ,beer bar
B-iusD0sLqK4f2MSj_2FUQ,burgers
B-iusD0sLqK4f2MSj_2FUQ,sandwiches
GIvzhrM4BvcTRihk1vKf2w,pubs
zrXVwBZYHgyJOcv5uf_NDw,japanese
Qn9MYURJan1fWsmxXhvUhg,pizza
Qn9MYURJan1fWsmxXhvUhg,italian
NOdbfOKOTKdaQiVtSM9oyQ,japanese
NOdbfOKOTKdaQiVtSM9oyQ,sushi bars
h7Tt-nPtG0yE4V5pzD9BIw,sushi bars
OR4ULATMIzx_5FJAqWUz-w,landmarks & historical buildings
Z-3ajrTufqidf1h-z-K4iw,restaurants
uOXI2wKInNQT3c4Za0-MtQ,coffee & tea
dwMXQnh5S9bGnMZ07Etjow,burgers
dwMXQnh5S9bGnMZ07Etjow,beer bar
qfOPX1pA4rqmzjaPZfQElA,indian
ra5H-gRw5YqxpLfhqP7b8Q,cafes
ra5H-gRw5YqxpLfhqP7b8Q,diners
ra5H-gRw5YqxpLfhqP7b8Q,breakfast & brunch
clzN70P2Qb40QQD1WNBs-A,latin american
clzN70P2Qb40QQD1WNBs-A,bars
clzN70P2Qb40QQD1WNBs-A,seafood
r_wmVpjRJupe4ZrQkWjctA,sushi bars
PaT_2_DGfJ1tbkdqySC2qA,coffee & tea
PaT_2_DGfJ1tbkdqySC2qA,breakfast & brunch
8gIgubflbo1RnTP7rVP-WQ,pubs
waYdSv-RtjPwAodlA6EB3g,desserts
waYdSv-RtjPwAodlA6EB3g,coffee & tea
zsgitzldhGEevvIwKOHLhA,chilean
b0knlMbNjGQ287O3fkjR8g,brasseries
b0knlMbNjGQ287O3fkjR8g,gastropubs
b0knlMbNjGQ287O3fkjR8g,sandwiches
Id3ZksvKYOufAPl2GhN7gA,coffee & tea
8hWDWH7rACfQBhKpevY_uA,local flavor
Dz3BE0rw-xWSMQHEmWisRg,nikkei
Dz3BE0rw-xWSMQHEmWisRg,sushi bars
V2wJEBvl_G6-QDWylgYoyA,cupcakes
V2wJEBvl_G6-QDWylgYoyA,desserts
T_H_Wi9ppTil5kQ0q554Hg,cafes
xnxA4VsSa2RElPFW79BKDQ,barbeque
HkLqYhVQ-AdIYdA-VcWE8w,cafes
mdfB3AWjNmE6_24j2XmvMQ,sushi bars
mdfB3AWjNmE6_24j2XmvMQ,peruvian
ZJDy5xQGhRkqX6FedwZOiA,restaurants
ZJDy5xQGhRkqX6FedwZOiA,bars
2QYuw4Uu8F5c_QN14TvVhQ,chilean
0hLX0PROjAwTx0QmnhZWgQ,restaurants
gAtwb4ksxRN3SHmtDB38iA,sandwiches
FlNDhUgjucEbOg1GGfIsFg,art galleries
FlNDhUgjucEbOg1GGfIsFg,cafes
dfQFWViDwRIGgDqIJCDkKQ,seafood
sVUTzm4XGmBIJEe_Ui90Jw,mexican
XzpTxD-m9t5Dv4J1bmk_ng,bars
Ea5Y_YwsiFCmuF0zObpVmA,brasseries
BA4eDx2nAaBilmZK0MdG6Q,brasseries
Jg8K0xZqSV3LCgswX0dX5A,bakeries
Jg8K0xZqSV3LCgswX0dX5A,empanadas
JMrw3vrsnLRlSEz85y6yIQ,coffee & tea
WKKxk6rMFd01cgQSKdys-w,bakeries
DaosxWboct_597gWu2pAxQ,pubs
59zFdfRwkC98Q9gUjG0CTQ,pizza
59zFdfRwkC98Q9gUjG0CTQ,bakeries
59zFdfRwkC98Q9gUjG0CTQ,sandwiches
TySiy0UYmiv5mpxHe4zvhQ,sandwiches
2QjDkC2DKQhiwZx-VE4dNw,ice cream & frozen yogurt
2QjDkC2DKQhiwZx-VE4dNw,coffee & tea
V_KZlhpfBogvIvDrS_QOyw,burgers
V_KZlhpfBogvIvDrS_QOyw,sandwiches
zuVrdBzAXcnLQ6dTB_t2tw,italian
hTK13dJVNMI01kHqiQ1azQ,chilean
vloacVI9mXCMr8oPAmWWfg,cafes
vloacVI9mXCMr8oPAmWWfg,chilean
c6oN6JhQMIKPfR4oWhXeIw,pizza
EMpjH2_FUKMf2vhfFnGGvw,coffee & tea
EMpjH2_FUKMf2vhfFnGGvw,tea rooms
XvHBi2bdDa-xHGhvFMeyfQ,chinese
XvHBi2bdDa-xHGhvFMeyfQ,asian fusion
muZmIDNAfiMDxZg7zcRh7w,pubs
N1drucXn7vwdA4F1Q3TW9A,ice cream & frozen yogurt
dEuk5pu_Lx1bG0AL2T9veQ,coffee & tea
dEuk5pu_Lx1bG0AL2T9veQ,delicatessen
4SOoKHd_ZcmUpRh_Dshcbg,cafes
Pm47ngZUMMLfy1Zx0BPmwQ,bars
tXbHnktps8BsDHJLmGlnuw,peruvian
tXbHnktps8BsDHJLmGlnuw,sandwiches
QWfPOjliu8pTrRrSoiOIKA,coffee & tea
tMOVCtfs4ohppZGZF8jCfg,parks
SwCuEB9mo08jDPmkUVDy3A,italian
SwCuEB9mo08jDPmkUVDy3A,pizza
JTb01Rt9VHNpszQKKE73RA,ice cream & frozen yogurt
JTb01Rt9VHNpszQKKE73RA,tea rooms
PL4aEJeVUS5KJJVmFox5Ww,parks
5aaUqWOcW4sweoE4A57CYw,mexican
eVou0ILkp1e8ktKIGPRLEA,coffee & tea
C1EOeRMG68XIAHRa_NNsFQ,cafeteria
Je_jqYRsAxST2ehZIY_lfg,bakeries
Je_jqYRsAxST2ehZIY_lfg,coffee & tea
Z66NJRnbmW8PPl2I476LIw,local flavor
a76qFlkg1p19fJSuxwepDQ,cafeteria
a76qFlkg1p19fJSuxwepDQ,desserts
a76qFlkg1p19fJSuxwepDQ,coffee & tea
qMPOtd8DxzJap_BaZJEgdA,local flavor
gBX9d2ufFhGojVKrbmUAIg,cupcakes
u9ZTFBW6N1dkkYL4MBfqpg,bakeries
rC_evj83jL8m0XdGfUYAkQ,bakeries
yqGTcfWzxS9AvQLVO_2mhA,chinese
ap2x3TcRI4z88wvKhIlXVg,pizza
ap2x3TcRI4z88wvKhIlXVg,beer bar
I8vlgEj4wOb6jLJlyCGlIA,cafeteria
ij-7OPRDMvqJNx9S8umEng,desserts
2KlV5y0m1YWS-9F-ceMVtQ,sushi bars
2KlV5y0m1YWS-9F-ceMVtQ,food delivery services
AZ3QIGotZe3eaw270Ic3Ew,food delivery services
AZ3QIGotZe3eaw270Ic3Ew,sandwiches
If5WSbodxuSMJ36m1iiYdQ,cafes
CZjN2NneKwAJGcFPgZvFTw,chinese
CZjN2NneKwAJGcFPgZvFTw,food delivery services
5XVqmuqxKEDpp8bw2gGvHg,coffee & tea
sdzRcagyI3qQ9kw7-osdrQ,brazilian
mLFpLiDwropt8c_a8CLaEw,vegan
mLFpLiDwropt8c_a8CLaEw,vegetarian
mLFpLiDwropt8c_a8CLaEw,health markets
YYSNYU0EfuEeBcvZUy7G0w,food delivery services
YYSNYU0EfuEeBcvZUy7G0w,sushi bars
bnVMPaCGPu_EwtG4FdIjrw,argentine
bnVMPaCGPu_EwtG4FdIjrw,steakhouses
jYb5ISxg8TD6jtF269Qnlg,libraries
jYb5ISxg8TD6jtF269Qnlg,parks
yYH8boAvUnDcXqEAvWNFzw,cafes
yYH8boAvUnDcXqEAvWNFzw,coffee & tea
yYH8boAvUnDcXqEAvWNFzw,breakfast & brunch
wFGc_la_cDwXANp7WxcnGw,cafes
0b9AbssnKWHI2mK1Y5YvEQ,chinese
HRUSAQJDO0huAXItuq2OLg,chinese
K80JpFDaAD56lip6y-yuWQ,seafood
BmbDXf4PFZnx3vN0Uxh5Tg,parks
TWcyUSoILov8OnXFIijcXw,bagels
0-MT1S7q-SeWwZcrRwgcNA,sandwiches
C6_53fWvdgKnFw2DqNfnEA,coffee & tea
OuflBR9ZnQbCsXdLYeGV9Q,cafeteria
OuflBR9ZnQbCsXdLYeGV9Q,breakfast & brunch
UVjlrYnla0zQUUMkO95taw,cafes
8sFdagz2vLbK94k_4SUAtA,bakeries
fSZDokdkfuj3qLuciyxHAw,bakeries
vzKD5s7iUGJ-qJMMiOcgBQ,sushi bars
vzKD5s7iUGJ-qJMMiOcgBQ,food delivery services
dH4dFuO2WEAxmk5qQlDoUA,cafeteria
3fuKEZxItSCp9Klkowlpyg,italian
vUaI6Q5kNSjeu6Avdzl8ow,peruvian
SDnmcLMbEO7s1NjoAg1haA,cafes
8COfwqP6qZ-VWNH--tAh6g,coffee & tea
71Ww1coucM2w_IlU-7gLZQ,coffee & tea
B_vxErhtm-O0MMD-8Rq2Vg,seafood
kUACwMfId2o9H7JYrbhWrA,pizza
kUACwMfId2o9H7JYrbhWrA,argentine
qWYUm9mczrZEcuFI5UDqsA,peruvian
iNfxd866AqTSA7xiOiMObg,local flavor
iNfxd866AqTSA7xiOiMObg,arts & entertainment
3SvS-8ZbpmaQMrjxdkPvAg,cafes
gLB2imW3GEGpB_egz9C3Qg,peruvian
tv6JEnPx7rna8zdmZRA2hA,coffee & tea
tv6JEnPx7rna8zdmZRA2hA,portuguese
bifOMr0CWQszuvirzNLZvA,cafes
bifOMr0CWQszuvirzNLZvA,breakfast & brunch
Ez7W7Gl503sDR8qPhlMIaA,cafes
2K3dN-x3HovH1d_MPh9NIw,italian
P_kONhfvYcHar3IGx6rwlQ,bars
GsmG7HBMuG4wMEdoB1aAXg,coffee & tea
GsmG7HBMuG4wMEdoB1aAXg,desserts
useXXJUivV46TZRush1Siw,coffee & tea
byPdJJLMOVR_N1xVtIn4lg,bakeries
byPdJJLMOVR_N1xVtIn4lg,desserts
H6viU-g0AtQ5HDGGG9Rq-w,tapas bars
H6viU-g0AtQ5HDGGG9Rq-w,spanish
kb5XyraYJ1vuFAydgbcrwA,pizza
dZn-0qPbH3JFRDembqeKsA,italian
y_JZm8SpCJ0J3sAz2_uI5Q,cafes
y_JZm8SpCJ0J3sAz2_uI5Q,breakfast & brunch
y_JZm8SpCJ0J3sAz2_uI5Q,creperies
bxexN1hSFVBcS3K23O-eyQ,vegan
bxexN1hSFVBcS3K23O-eyQ,vegetarian
imvqzbRnnBGCBPV3gDKJaA,peruvian
D8VDC2TZU4niRxeJExn9Ww,brasseries
oguYhDZxvzLmZhQEIUbIKw,pubs
1d9mjpRKyI9zUUUYNpUl1g,japanese
VGxNQWIn10zbuEylJkwpkg,cafes
Yi8OYGkVZnOx7-mqTM28mA,ice cream & frozen yogurt
Yi8OYGkVZnOx7-mqTM28mA,desserts
Yi8OYGkVZnOx7-mqTM28mA,juice bars & smoothies
b01eDJbW7eh6UPObUX_6OA,greek
b01eDJbW7eh6UPObUX_6OA,fast food
WRyyGAVPCYH40mGe_slw1g,spanish
b9CUm30cNDfqEWpa744IEg,ice cream & frozen yogurt
1_6JX1ddpvpK3va_e3HJHg,brasseries
BfF_chNfaiEhHonnuRgl7A,coffee & tea
BfF_chNfaiEhHonnuRgl7A,breakfast & brunch
JFaHhtpMqRLD1eFiZIX8Ug,cafes
JFaHhtpMqRLD1eFiZIX8Ug,bistros
_EUsEQg9o3arxTUmJaZNqA,pizza
ELx-MuddLIwJ6iZzSAk5Hw,brasseries
_zthirLeTMRoyn7oCVOE4g,dance clubs
_zthirLeTMRoyn7oCVOE4g,bars
qEHNbk5asu5yS47Pqh7zYA,chilean
qEHNbk5asu5yS47Pqh7zYA,tapas/small plates
qEHNbk5asu5yS47Pqh7zYA,cafes
WTo68ou_ZGk-3JF-_IcTgQ,peruvian
WTo68ou_ZGk-3JF-_IcTgQ,sandwiches
SPl-UzW_08obhVLtZWN5GQ,american
SPl-UzW_08obhVLtZWN5GQ,sandwiches
3uNLrh8bHBfPtvbz7xE_ng,hotels
3uNLrh8bHBfPtvbz7xE_ng,restaurants
feGP2RUpLzSN7UyK25alzw,thai
aeqYfqpsCCnw2UZq8yc5vQ,chinese
pH3vWjrajnzUCFDRjwrPyA,bakeries
pH3vWjrajnzUCFDRjwrPyA,cafes
hxGUxD2JW36XU1IpAhFWGQ,caterers
hxGUxD2JW36XU1IpAhFWGQ,barbeque
SWlwgwKvUacOeiBiT4zU2A,peruvian
0KbH2csVBJ5Pfm8fbRikyw,ice cream & frozen yogurt
0KbH2csVBJ5Pfm8fbRikyw,cafeteria
1y-9DBgqVfjOPFPHd7utpw,coffee & tea
dSmxMyiuiJSB3-MfbDQlzw,peruvian
r0Kg3YMx3dhNv-BxMC_iLg,peruvian
hTCA7kh7v8QvLCSdAZxgsg,restaurants
mHmjIuvxLaN_K3JlZrDNTw,sushi bars
mHmjIuvxLaN_K3JlZrDNTw,japanese
rYI1p6j7sX0quIMirZCKFg,coffee & tea
rYI1p6j7sX0quIMirZCKFg,bakeries
e3Fe5yCAq2paVLDBtLt4iw,japanese
e3Fe5yCAq2paVLDBtLt4iw,sushi bars
gA3sQGRS7ccO1MGPlWxiBg,peruvian
gA3sQGRS7ccO1MGPlWxiBg,cafes
bs3PTVb2VWeiivfFeiiHiQ,pizza
VPd5C1ELJBtzI64UUuFneA,pizza
VPd5C1ELJBtzI64UUuFneA,chilean
IUBOvOYsrcyRMdp8V2O06g,brasseries
IUBOvOYsrcyRMdp8V2O06g,pubs
IUBOvOYsrcyRMdp8V2O06g,latin american
3iwg7J1YPZUWxIfqiPQghg,local flavor
bjCky781cpFM10cHiyxe2Q,hot dogs
bjCky781cpFM10cHiyxe2Q,fast food
bjCky781cpFM10cHiyxe2Q,sandwiches
9NpXKHYh4323PXwBf48VjQ,pizza
k8p0MDnSIfpAzTB8Bexfbg,chilean
Kc2qDBRz_SoxzI3tXhTPjg,bakeries
0E68HGhnDRGZcWLXtw6BNA,brasseries
SFloYuZeP_tf8HAkUBeseg,parks
fMQcAmPfsSs9lpzP2igMNg,peruvian
Rnc4foMI9_OS0Hb2DghccA,brasseries
Rnc4foMI9_OS0Hb2DghccA,"beer, wine & spirits"
22ApmoZpKKw14EmGvJ4QcQ,bars
22ApmoZpKKw14EmGvJ4QcQ,chilean
drS_2TvaVicCneTIprsrEw,landmarks & historical buildings
5rzy_B_gx0aIVlIRd58u_g,local flavor
kpNnNZetUZ5JF1SJ1d9KJQ,vegetarian
aKpZDsouuaAqI6eJRheMWg,local flavor
XVPexZ9n-eHMvDknds8iOQ,japanese
XVPexZ9n-eHMvDknds8iOQ,seafood
7UWOIUHXqVQxgXiiUpwZCg,desserts
7UWOIUHXqVQxgXiiUpwZCg,bakeries
7UWOIUHXqVQxgXiiUpwZCg,grocery
niX8tTWfDU5O-OK8r-w4Lg,cafes
TMUhp_jlcy9QBYbZO08ZwA,italian
hSy_iFE_e18prX7J8rrUXg,vegan
hSy_iFE_e18prX7J8rrUXg,vegetarian
kdYUhGIBhELLjFHNzBEvVg,venezuelan
v3WlVypSwiiyvmjjTQzzig,bars
dHwOfdHBMIZbUx_lXQfAgQ,fast food
dHwOfdHBMIZbUx_lXQfAgQ,sandwiches
yPlDU303AGn8G1dKgWJIMA,breakfast & brunch
yPlDU303AGn8G1dKgWJIMA,cafeteria
NQWSnFjOve7aFuyB-WY1Fw,cupcakes
6ueiaI64CLY88ttJnBHDRw,vegan
6ueiaI64CLY88ttJnBHDRw,vegetarian
dcfRhyNm1A-VDxbjhQH8lA,juice bars & smoothies
dcfRhyNm1A-VDxbjhQH8lA,sandwiches
TPeNaEALu8wO0hgwF1ewig,brasseries
GbiSe5xY8UnKuTtrvzK5JQ,cafes
Ci7AGiptsEZs5UGtPHlfHQ,chinese
cC5g3_TDgftF4OxVw7jWFQ,peruvian
cGr8vRaH5_Nr8A-b2V1scA,chinese
hpXeOJxlo40H9t1TKPeUhg,peruvian
JoDTLxRHcdUt5alWoVGMiA,restaurants
jQcx4czokqgU6Z3WJKvQVw,restaurants
jiSX6tjQfaZx5-6xz2Pojw,chilean
MNtSkWpduTz8aOy1UGK06w,parks
20jkn3bHV1LcapYt5GRu7Q,skate parks
PeD7WXry90PJC1eK3QhBvg,bakeries
blHWCwtbN1TEIjDlpnmWWw,peruvian
HwJl0uC3sEwJDoj1hhbWtQ,bars
HwJl0uC3sEwJDoj1hhbWtQ,chilean
LwIFX_j-3BY6UqzhSl2xBw,vegetarian
q7fPFeg_6sCHcM4InbCtnQ,peruvian
2dD7sv15rlPwyXN_ZlC9Hg,seafood
2dD7sv15rlPwyXN_ZlC9Hg,mediterranean
aUVtMR3QJWZwCq56YEQSxg,brasseries
aUVtMR3QJWZwCq56YEQSxg,pubs
aycD5_z-dM5oDmztrZjlVA,pubs
A2_HFPnKq_rqyYz-oh51UA,landmarks & historical buildings
S3knP9I9YO_rjnVKBMFL_g,bakeries
mV8OLuDWdWld4O_NGxcMRA,bakeries
VtpPlrg60knU_mONrELrBw,colombian
VtpPlrg60knU_mONrELrBw,food stands
GNsc4lhamhAh1qvXmhjypg,local flavor
l-pN4hZI_oeNb_I1fyhC_Q,diners
rbWIo8lVqfKYbUNVyGYWJw,grocery
rbWIo8lVqfKYbUNVyGYWJw,bakeries
EkRV2mI3k8jE36uODntgBw,brasseries
_EtzmUKRmhDyzRo4gInxzg,cafes
NYwdhzbuxrbTxvWHyIKgGg,pizza
GrR7gvtd3QfjVHBPuW0dfA,coffee & tea
xE8qNreyud0bthCFvIjadA,barbeque
HusNaNdwRoYgyUdvCdd3kA,latin american
-JZ1Y66BTH9SHZ-R977YIw,brasseries
_BEhDim-pSmT0x9OIdOWCQ,pubs
0LpfQZojCsB5Z6rNpTABFg,brasseries
XuM9WSg6-F9wx6Wb7HQT-A,chilean
NEdMrh6vPSMHQbYRs-Tprw,cuban
xOh0Mf4MCHt0ItbRsstCeg,pizza
DBAv-MJgKp8uchnB_ev-PA,mexican
Bmeqj67FQl9gTzJ9PfmKUA,fast food
Wwgnk3B7qfyW6b9osTC2qw,mexican
XZ5x4lsD2n9vZY5fW2CGLQ,parks
vx9xNoukqmu9FQXG_5arEQ,pizza
vx9xNoukqmu9FQXG_5arEQ,sandwiches
vx9xNoukqmu9FQXG_5arEQ,salad
5h-kjMtRHqHRnErBueRs0Q,sandwiches
zLssp_yvAg9UqUdSIVu1CQ,organic stores
